mission_id,waypoint_id,x,y,z,timestamp,start_time,duration_minutes,status,status_timestamp
SIM_0190,4,-439.8098312521562,-424.0324847739389,247.94130337365004,2025-11-13 05:39:48.632413,2025-11-13 04:56:36.632413,72.0,active,2025-11-12 20:56:36.632473
SIM_0190,5,-824.4440726359396,-129.2139269925353,312.3762888052489,2025-11-13 05:54:12.632413,2025-11-13 04:56:36.632413,72.0,active,2025-11-12 20:56:36.632473
SIM_0191,1,-197.1449465610737,-786.6351782286532,267.28366117685783,2025-11-13 20:56:36.632478,2025-11-13 20:56:36.632478,39.0,active,2025-11-12 20:56:36.632528
SIM_0191,2,-107.446901231016,-1058.4894055336229,213.3800493609445,2025-11-13 21:06:21.632478,2025-11-13 20:56:36.632478,39.0,active,2025-11-12 20:56:36.632528
SIM_0191,3,261.754167323896,-974.7487593185964,141.89593017634286,2025-11-13 21:16:06.632478,2025-11-13 20:56:36.632478,39.0,active,2025-11-12 20:56:36.632528
SIM_0191,4,-352.5164814515182,-841.081438748846,202.6194759086751,2025-11-13 21:25:51.632478,2025-11-13 20:56:36.632478,39.0,active,2025-11-12 20:56:36.632528
SIM_0192,1,-872.2114862420274,-51.84927203105974,506.7199288732653,2025-11-13 17:56:36.632534,2025-11-13 17:56:36.632534,168.0,active,2025-11-12 20:56:36.632613
SIM_0192,2,-722.6103565108237,-16.817100554033118,386.0401102749965,2025-11-13 18:30:12.632534,2025-11-13 17:56:36.632534,168.0,active,2025-11-12 20:56:36.632613
SIM_0192,3,-793.873998282337,23.852827841238422,421.7501655026736,2025-11-13 19:03:48.632534,2025-11-13 17:56:36.632534,168.0,active,2025-11-12 20:56:36.632613
SIM_0192,4,-911.778973556308,466.8472515026609,490.7418800375154,2025-11-13 19:37:24.632534,2025-11-13 17:56:36.632534,168.0,active,2025-11-12 20:56:36.632613
SIM_0192,5,-211.3403353198014,531.083135965767,534.827970870444,2025-11-13 20:11:00.632534,2025-11-13 17:56:36.632534,168.0,active,2025-11-12 20:56:36.632613
SIM_0193,1,-171.30678324650555,844.103954979477,467.1770264935776,2025-11-13 09:56:36.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0193,2,227.68046884403637,364.0908775786457,480.6962990147202,2025-11-13 10:22:16.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0193,3,20.29623105082072,797.4032090234258,468.3919743496253,2025-11-13 10:47:56.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0193,4,102.16298869640131,794.2261534925997,448.0047208792397,2025-11-13 11:13:36.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0193,5,-191.57450347928443,797.3059301068246,455.5635499543248,2025-11-13 11:39:16.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0193,6,408.2603205533821,251.76772483844329,364.0469865634492,2025-11-13 12:04:56.632619,2025-11-13 09:56:36.632619,154.0,active,2025-11-12 20:56:36.632686
SIM_0194,1,205.36122263512232,483.9029820500916,518.2841615413596,2025-11-13 05:56:36.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,2,-294.0769245274454,59.79623957008721,462.8599369174473,2025-11-13 06:04:51.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,3,-434.16250143923367,261.5910979332816,399.5957141506122,2025-11-13 06:13:06.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,4,-635.81707572495,34.913435554957346,505.341512633734,2025-11-13 06:21:21.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,5,-202.8859718844618,513.8992851826733,459.51589605525226,2025-11-13 06:29:36.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,6,-56.89573706653141,573.7629423538922,411.38178179515785,2025-11-13 06:37:51.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,7,-22.011979810451976,205.94132704499455,472.0111175883532,2025-11-13 06:46:06.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0194,8,-673.1015522308985,-20.79083184920671,549.373126076627,2025-11-13 06:54:21.632692,2025-11-13 05:56:36.632692,66.0,active,2025-11-12 20:56:36.632787
SIM_0195,1,159.61655605385744,982.3384138349866,152.3518962967362,2025-11-13 04:56:36.632793,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,2,276.8675022691925,892.4511065124659,185.99892029337477,2025-11-13 05:12:45.204222,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,3,355.7272394234526,728.5253448636166,193.23421656491345,2025-11-13 05:28:53.775650,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,4,336.2326696873813,286.4639942682651,213.0024067671528,2025-11-13 05:45:02.347079,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,5,-114.16613475471934,973.661473579296,317.368786542861,2025-11-13 06:01:10.918507,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,6,248.49388047901016,591.8741527593054,197.71463512128437,2025-11-13 06:17:19.489936,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0195,7,287.4672154301535,950.243595406179,291.4636874623685,2025-11-13 06:33:28.061364,2025-11-13 04:56:36.632793,113.0,active,2025-11-12 20:56:36.632882
SIM_0196,1,472.5730659567392,1103.2134980873498,440.43602630849375,2025-11-13 10:56:36.632889,2025-11-13 10:56:36.632889,78.0,active,2025-11-12 20:56:36.632948
SIM_0196,2,1099.0929640274712,374.04771361398986,452.1708832130484,2025-11-13 11:12:12.632889,2025-11-13 10:56:36.632889,78.0,active,2025-11-12 20:56:36.632948
SIM_0196,3,888.9473747850722,799.482688876717,479.3015225991508,2025-11-13 11:27:48.632889,2025-11-13 10:56:36.632889,78.0,active,2025-11-12 20:56:36.632948
SIM_0196,4,1123.8831074131203,828.5089827356425,525.9004519144726,2025-11-13 11:43:24.632889,2025-11-13 10:56:36.632889,78.0,active,2025-11-12 20:56:36.632948
SIM_0196,5,550.4280705191193,285.6618793640391,514.0999599606041,2025-11-13 11:59:00.632889,2025-11-13 10:56:36.632889,78.0,active,2025-11-12 20:56:36.632948
SIM_0197,1,-262.53174610578424,636.4146896338908,224.40483869377877,2025-11-13 14:56:36.632954,2025-11-13 14:56:36.632954,123.0,active,2025-11-12 20:56:36.632995
SIM_0197,2,-278.52322645238166,469.31970442329,125.71174132116526,2025-11-13 15:37:36.632954,2025-11-13 14:56:36.632954,123.0,active,2025-11-12 20:56:36.632995
SIM_0197,3,271.7712425301744,681.9821646135215,225.7369113144404,2025-11-13 16:18:36.632954,2025-11-13 14:56:36.632954,123.0,active,2025-11-12 20:56:36.632995
SIM_0198,1,827.2441900211033,951.6956672230152,264.6003125590136,2025-11-12 23:56:36.633001,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,2,209.3043874680427,631.5602730451017,296.12138975743426,2025-11-13 00:16:02.347287,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,3,211.61610215141604,575.1429901376094,216.6757987970697,2025-11-13 00:35:28.061572,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,4,688.6973937510871,428.733831534636,311.65086286329864,2025-11-13 00:54:53.775858,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,5,528.1729167912385,472.97706191360606,295.9372435339943,2025-11-13 01:14:19.490144,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,6,818.0518649046629,979.2408004962632,329.0890949945299,2025-11-13 01:33:45.204430,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0198,7,367.4966527928231,1195.8560879122188,341.2230256805832,2025-11-13 01:53:10.918715,2025-11-12 23:56:36.633001,136.0,active,2025-11-12 20:56:36.633077
SIM_0199,1,-949.0189069212169,-20.51468163390325,330.2093376848138,2025-11-12 22:56:36.633082,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,2,-772.7605735222824,-697.0646866254705,321.859448331651,2025-11-12 23:13:19.490225,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,3,-771.194572961394,-484.97886806041583,224.35258055258845,2025-11-12 23:30:02.347368,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,4,-348.6606124062902,-874.6350070803232,191.12432229352865,2025-11-12 23:46:45.204511,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,5,-560.0553637933187,-621.8465536334368,152.19269611825888,2025-11-13 00:03:28.061653,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,6,-533.1858726501405,41.36782168948855,196.54400591533545,2025-11-13 00:20:10.918796,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0199,7,-203.74191242605903,-656.6832470721383,331.54549788321185,2025-11-13 00:36:53.775939,2025-11-12 22:56:36.633082,117.0,active,2025-11-12 20:56:36.633179
SIM_0200,1,229.5444617478612,-853.5203632005737,419.3063985162016,2025-11-13 01:56:36.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0200,2,468.68481509477726,-90.81651454708208,399.9749387497324,2025-11-13 02:06:16.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0200,3,-280.18992098458057,-85.57639614171285,447.2381075256208,2025-11-13 02:15:56.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0200,4,16.2448561711696,-387.57590249511657,491.9792098054157,2025-11-13 02:25:36.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0200,5,-273.7927582789822,-550.9186044922005,476.4138174367738,2025-11-13 02:35:16.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0200,6,-457.53308753245625,-588.1224815051216,554.7814548068513,2025-11-13 02:44:56.633185,2025-11-13 01:56:36.633185,58.0,active,2025-11-12 20:56:36.633262
SIM_0201,1,274.2596765536017,55.91573586123707,305.2442069581549,2025-11-13 08:56:36.633268,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,2,5.749222126039854,262.65792859678464,309.67298280312934,2025-11-13 09:16:53.776125,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,3,-21.91897929579943,16.5554205954233,270.92971082250847,2025-11-13 09:37:10.918982,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,4,-314.0398445424823,591.372395640461,342.1055839641791,2025-11-13 09:57:28.061839,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,5,222.4437133098297,-159.5753920951522,287.13686338855894,2025-11-13 10:17:45.204697,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,6,-193.9594447807308,34.35038755987256,341.73212165807774,2025-11-13 10:38:02.347554,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0201,7,-590.1231746457051,260.96465781195246,196.80746431417435,2025-11-13 10:58:19.490411,2025-11-13 08:56:36.633268,142.0,active,2025-11-12 20:56:36.633344
SIM_0202,1,-194.0511714071373,143.0655561665285,214.40493763584143,2025-11-13 18:56:36.633350,2025-11-13 18:56:36.633350,162.0,active,2025-11-12 20:56:36.633401
SIM_0202,2,-811.9703231397016,556.524812918401,159.1783298383491,2025-11-13 19:37:06.633350,2025-11-13 18:56:36.633350,162.0,active,2025-11-12 20:56:36.633401
SIM_0202,3,-268.0315017831556,172.56376827432916,275.05614225960664,2025-11-13 20:17:36.633350,2025-11-13 18:56:36.633350,162.0,active,2025-11-12 20:56:36.633401
SIM_0202,4,-944.219699924252,1063.1519022715484,183.4976040330828,2025-11-13 20:58:06.633350,2025-11-13 18:56:36.633350,162.0,active,2025-11-12 20:56:36.633401
SIM_0203,1,-680.9339864124241,-1070.2814730982043,50.0,2025-11-12 22:56:36.633406,2025-11-12 22:56:36.633406,84.0,active,2025-11-12 20:56:36.633460
SIM_0203,2,-864.954465101509,-1167.8001543971254,50.0,2025-11-12 23:24:36.633406,2025-11-12 22:56:36.633406,84.0,active,2025-11-12 20:56:36.633460
SIM_0203,3,-524.3548010560015,-864.630709007765,50.0,2025-11-12 23:52:36.633406,2025-11-12 22:56:36.633406,84.0,active,2025-11-12 20:56:36.633460
SIM_0204,1,-538.5192155584426,534.0524884961098,279.13173691727314,2025-11-13 03:56:36.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,2,276.22446135174573,1036.057452758395,316.3287592691784,2025-11-13 04:11:06.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,3,203.69518537814812,493.5211191747399,260.13938016361607,2025-11-13 04:25:36.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,4,330.9110930480854,256.20808626613564,372.6438423433161,2025-11-13 04:40:06.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,5,-79.46835517671616,1003.7004783636556,232.6398784119712,2025-11-13 04:54:36.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,6,448.4119019762238,316.0297754208366,323.7152022768187,2025-11-13 05:09:06.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,7,434.0299276556349,496.2217448659951,200.227460992589,2025-11-13 05:23:36.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0204,8,-363.25322504443136,991.5310124783527,294.0451284390945,2025-11-13 05:38:06.633466,2025-11-13 03:56:36.633466,116.0,active,2025-11-12 20:56:36.633546
SIM_0205,1,-363.62982898856296,350.7034200918017,476.1195969326817,2025-11-13 18:56:36.633551,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,2,-488.31994995209584,471.9774418767248,281.8003292051386,2025-11-13 19:15:53.776408,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,3,-269.21486497360195,499.2671071827505,292.5151925973599,2025-11-13 19:35:10.919265,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,4,-173.9587748659493,460.1237326482118,480.7308462204317,2025-11-13 19:54:28.062122,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,5,-697.5840453020783,503.4383593068112,387.2920850350436,2025-11-13 20:13:45.204980,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,6,-429.07021078448463,593.722733114035,346.0261234887134,2025-11-13 20:33:02.347837,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0205,7,-34.37642492027953,586.6946952111748,419.57328086061153,2025-11-13 20:52:19.490694,2025-11-13 18:56:36.633551,135.0,active,2025-11-12 20:56:36.633672
SIM_0206,1,802.6642108094672,62.022652361417045,159.29909315319097,2025-11-12 20:56:36.633689,2025-11-12 20:56:36.633689,171.0,active,2025-11-12 20:56:36.633829
SIM_0206,2,864.5455889519387,-22.808139214215487,174.41298811365704,2025-11-12 21:39:21.633689,2025-11-12 20:56:36.633689,171.0,active,2025-11-12 20:56:36.633829
SIM_0206,3,469.9629042752573,377.1253669985596,253.04025177553356,2025-11-12 22:22:06.633689,2025-11-12 20:56:36.633689,171.0,active,2025-11-12 20:56:36.633829
SIM_0206,4,647.8986889676366,871.0961662639882,96.13910725751413,2025-11-12 23:04:51.633689,2025-11-12 20:56:36.633689,171.0,active,2025-11-12 20:56:36.633829
SIM_0207,1,296.3265166604008,323.66805769783934,464.3812659736654,2025-11-13 08:56:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0207,2,65.82217467890632,-34.89183359040038,475.4954088742214,2025-11-13 09:08:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0207,3,616.2501978876764,286.9363918473281,398.5041178233443,2025-11-13 09:20:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0207,4,557.7022745592425,56.61554875383297,397.0627062611269,2025-11-13 09:32:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0207,5,298.02292134456184,252.24820473767164,427.1638213894787,2025-11-13 09:44:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0207,6,-146.43870899806518,538.317095649557,524.054968957246,2025-11-13 09:56:36.633839,2025-11-13 08:56:36.633839,72.0,active,2025-11-12 20:56:36.633928
SIM_0208,1,275.4127143163073,-812.4132037423287,330.04090866189887,2025-11-13 10:56:36.633935,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,2,653.6449780904712,-216.53353234996555,487.75574809104137,2025-11-13 11:03:19.491078,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,3,651.9291652860273,-325.7640870774551,500.0226781857742,2025-11-13 11:10:02.348221,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,4,644.7598411188909,-529.1497225088677,473.3635406983502,2025-11-13 11:16:45.205364,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,5,21.943783600226595,-875.9836629568348,371.0643250823443,2025-11-13 11:23:28.062506,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,6,73.68855921741294,-1062.4730857607226,493.16951582276977,2025-11-13 11:30:10.919649,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0208,7,355.3990094889589,-1121.4536140152584,500.6461985404986,2025-11-13 11:36:53.776792,2025-11-13 10:56:36.633935,47.0,active,2025-11-12 20:56:36.634011
SIM_0209,1,-1246.689719078923,606.2355170217315,405.8009589884332,2025-11-13 10:56:36.634017,2025-11-13 10:56:36.634017,77.0,active,2025-11-12 20:56:36.634068
SIM_0209,2,-1313.7875220087126,676.7043716648126,387.823903839751,2025-11-13 11:15:51.634017,2025-11-13 10:56:36.634017,77.0,active,2025-11-12 20:56:36.634068
SIM_0209,3,-385.03651350115297,553.2188085089498,341.10583827626675,2025-11-13 11:35:06.634017,2025-11-13 10:56:36.634017,77.0,active,2025-11-12 20:56:36.634068
SIM_0209,4,-1024.3797746766172,82.70287372336173,295.08899277036284,2025-11-13 11:54:21.634017,2025-11-13 10:56:36.634017,77.0,active,2025-11-12 20:56:36.634068
SIM_0210,1,-363.8357542963163,221.13413260071468,453.3920903216391,2025-11-13 19:56:36.634074,2025-11-13 19:56:36.634074,133.0,active,2025-11-12 20:56:36.634124
SIM_0210,2,-241.17224778165712,-285.30543129330187,354.9151861207969,2025-11-13 20:29:51.634074,2025-11-13 19:56:36.634074,133.0,active,2025-11-12 20:56:36.634124
SIM_0210,3,-216.7664678050778,332.6592902521045,370.1907094246633,2025-11-13 21:03:06.634074,2025-11-13 19:56:36.634074,133.0,active,2025-11-12 20:56:36.634124
SIM_0210,4,-281.5573558409708,246.72588660927136,283.5096772967079,2025-11-13 21:36:21.634074,2025-11-13 19:56:36.634074,133.0,active,2025-11-12 20:56:36.634124
SIM_0211,1,-487.7587376044405,-409.45327052181904,262.81486344658754,2025-11-12 20:56:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,2,303.0349497440453,-1162.1004640884312,281.104315985533,2025-11-12 21:00:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,3,-135.1695296406362,-1119.2859376624174,398.71459132192206,2025-11-12 21:04:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,4,338.6579486757104,-603.4670878353497,268.28991096241225,2025-11-12 21:08:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,5,103.81513447052488,-990.88696732578,389.0120499801135,2025-11-12 21:12:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,6,-346.3265051589327,-1170.513764317437,328.03288590538864,2025-11-12 21:16:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,7,-329.5357712223938,-969.437789619992,304.18185225264466,2025-11-12 21:20:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0211,8,422.89342593262927,-663.3865789772145,403.0036334312496,2025-11-12 21:24:36.634129,2025-11-12 20:56:36.634129,32.0,active,2025-11-12 20:56:36.634210
SIM_0212,1,428.9928040619662,198.17477588685188,259.85858713448965,2025-11-13 00:56:36.634226,2025-11-13 00:56:36.634226,50.0,active,2025-11-12 20:56:36.634270
SIM_0212,2,123.7274050394023,656.8334349266779,176.36731110299814,2025-11-13 01:13:16.634226,2025-11-13 00:56:36.634226,50.0,active,2025-11-12 20:56:36.634270
SIM_0212,3,629.3808652630806,262.32305872938537,311.46223093917433,2025-11-13 01:29:56.634226,2025-11-13 00:56:36.634226,50.0,active,2025-11-12 20:56:36.634270
SIM_0213,1,384.3954940862804,1392.581951096744,97.97431450231666,2025-11-13 04:56:36.634275,2025-11-13 04:56:36.634275,118.0,active,2025-11-12 20:56:36.634319
SIM_0213,2,511.2408927169146,472.6960877779926,159.244017216945,2025-11-13 05:35:56.634275,2025-11-13 04:56:36.634275,118.0,active,2025-11-12 20:56:36.634319
SIM_0213,3,46.08507224924654,1289.0710057798449,50.0,2025-11-13 06:15:16.634275,2025-11-13 04:56:36.634275,118.0,active,2025-11-12 20:56:36.634319
SIM_0214,1,590.1961674735408,-208.69621153118536,414.5353525696465,2025-11-13 00:56:36.634324,2025-11-13 00:56:36.634324,137.0,active,2025-11-12 20:56:36.634367
SIM_0214,2,148.42834619261555,-282.9601430376611,426.0863688895103,2025-11-13 01:42:16.634324,2025-11-13 00:56:36.634324,137.0,active,2025-11-12 20:56:36.634367
SIM_0214,3,106.143908988274,-944.2101104456988,475.4695571039285,2025-11-13 02:27:56.634324,2025-11-13 00:56:36.634324,137.0,active,2025-11-12 20:56:36.634367
SIM_0215,1,373.3577318096127,-218.60333142762173,330.8993238370721,2025-11-13 14:56:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,2,1206.161496942152,-245.7478297830467,388.46172051141696,2025-11-13 15:01:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,3,1073.5731255619123,185.150344415831,291.70454585067193,2025-11-13 15:06:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,4,380.1013732810507,420.5861033948741,389.5518909891025,2025-11-13 15:11:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,5,1078.7516074931714,6.745433865669668,360.6429676530148,2025-11-13 15:16:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,6,440.750105814222,136.65869172192163,483.1874407769001,2025-11-13 15:21:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0215,7,1055.7257510744284,-332.1455739681518,463.1774567258272,2025-11-13 15:26:36.634372,2025-11-13 14:56:36.634372,35.0,active,2025-11-12 20:56:36.634464
SIM_0216,1,-560.2458204958534,651.444904237778,327.4181270597539,2025-11-13 17:56:36.634470,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,2,-224.4706334501784,1490.1363138378592,323.2672399704689,2025-11-13 18:21:53.777327,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,3,-258.3589291424921,666.4430457579633,257.57056444017314,2025-11-13 18:47:10.920184,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,4,-468.8680371040553,880.8866985968725,372.9383956465188,2025-11-13 19:12:28.063041,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,5,-478.14479854058266,657.5737560428295,209.19238777476943,2025-11-13 19:37:45.205899,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,6,-699.080446007212,1468.5705803984097,215.83016565747303,2025-11-13 20:03:02.348756,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0216,7,-1049.037031014905,1007.371933692229,301.828979135756,2025-11-13 20:28:19.491613,2025-11-13 17:56:36.634470,177.0,active,2025-11-12 20:56:36.634547
SIM_0217,1,-677.9790080271603,-254.2227555125064,245.11664850163112,2025-11-13 10:56:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,2,-1334.7310825102195,341.785501292813,88.46419499286147,2025-11-13 11:15:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,3,-668.6603109455144,-344.1683003184376,136.57494398228474,2025-11-13 11:34:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,4,-462.74519506199306,129.9281395820899,198.8083253623651,2025-11-13 11:53:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,5,-833.657666039055,-113.67387117134984,129.60277657387047,2025-11-13 12:12:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,6,-1093.067938353317,176.10420861353418,125.76396338029704,2025-11-13 12:31:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,7,-431.1568610627114,-37.207605153122245,258.3601099649024,2025-11-13 12:50:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0217,8,-873.3275837769432,-38.08659007174998,201.55052513548344,2025-11-13 13:09:36.634552,2025-11-13 10:56:36.634552,152.0,active,2025-11-12 20:56:36.634631
SIM_0218,1,337.5085248552173,129.7106096812306,296.1574180294343,2025-11-13 17:56:36.634636,2025-11-13 17:56:36.634636,145.0,active,2025-11-12 20:56:36.634686
SIM_0218,2,108.06356812080702,-52.58672735425978,353.110737906604,2025-11-13 18:32:51.634636,2025-11-13 17:56:36.634636,145.0,active,2025-11-12 20:56:36.634686
SIM_0218,3,427.5190001346649,184.9293355715428,340.80941217113843,2025-11-13 19:09:06.634636,2025-11-13 17:56:36.634636,145.0,active,2025-11-12 20:56:36.634686
SIM_0218,4,388.3253002641251,-354.1196345757581,364.5357939626025,2025-11-13 19:45:21.634636,2025-11-13 17:56:36.634636,145.0,active,2025-11-12 20:56:36.634686
SIM_0219,1,1242.1551807330393,-684.9168726538205,152.75079275685016,2025-11-13 05:56:36.634692,2025-11-13 05:56:36.634692,47.0,active,2025-11-12 20:56:36.634759
SIM_0219,2,846.3980190885568,57.74545680912388,50.0,2025-11-13 06:04:26.634692,2025-11-13 05:56:36.634692,47.0,active,2025-11-12 20:56:36.634759
